   1.0000000000000000E-003  0.99993390862415332     
   1.0471285469730526E-003  0.99992753247696209     
   1.0964781938858966E-003  0.99992054121701901     
   1.1481536179513761E-003  0.99991287550874131     
   1.2022644296672779E-003  0.99990447029386020     
   1.2589254161136903E-003  0.99989525423968417     
   1.3182567304148344E-003  0.99988514913421922     
   1.3803842664973900E-003  0.99987406922301703     
   1.4454397588431849E-003  0.99986192048216338     
   1.5135612733636116E-003  0.99984859982125329     
   1.5848932033370284E-003  0.99983399420964580     
   1.6595869028821683E-003  0.99981797971859676     
   1.7378008072840095E-003  0.99980042047123185     
   1.8197008186508767E-003  0.99978116749147927     
   1.9054607231935375E-003  0.99976005744231200     
   1.9952623697367423E-003  0.99973691124263953     
   2.0892960964446444E-003  0.99971153255126199     
   2.1877616419650825E-003  0.99968370610515556     
   2.2908677282260773E-003  0.99965319589812429     
   2.3988328926813096E-003  0.99961974318461078     
   2.5118864659839069E-003  0.99958306429191301     
   2.6302679124774694E-003  0.99954284822257666     
   2.7542286882180273E-003  0.99949875402694099     
   2.8840315585411586E-003  0.99945040792397399     
   3.0199516457969549E-003  0.99939740014645140     
   3.1622776601683794E-003  0.99933928148435769     
   3.3113110693986712E-003  0.99927555949785640     
   3.4673686758414659E-003  0.99920569436862383     
   3.6307805676332387E-003  0.99912909435537312     
   3.8018938171044008E-003  0.99904511081631053     
   3.9810719240874811E-003  0.99895303275776504     
   4.1686938804738677E-003  0.99885208086466382     
   4.3651581786188299E-003  0.99874140096435304     
   4.5708821721737909E-003  0.99862005687099531     
   4.7863010020537545E-003  0.99848702255302912     
   5.0118721987020753E-003  0.99834117356112151     
   5.2480749482277083E-003  0.99818127764845410     
   5.4954088592508209E-003  0.99800598450939793     
   5.7543992470097793E-003  0.99781381455614482     
   6.0255954637924722E-003  0.99760314664618444     
   6.3095736179931217E-003  0.99737220466609144     
   6.6069343712638990E-003  0.99711904286947628     
   6.9183092914085849E-003  0.99684152985860919     
   7.2443598393700107E-003  0.99653733109056486     
   7.5857756670031961E-003  0.99620388977961227     
   7.9432819111732549E-003  0.99583840605793794     
   8.3176380306613455E-003  0.99543781424690059     
   8.7096358517467290E-003  0.99499875808077365     
   9.1201079429517364E-003  0.99451756371450128     
   9.5499262796311189E-003  0.99399021033653745     
   1.0000000000000000E-002  0.99341229819746335     
   1.0471285020627684E-002  0.99277901385513290     
   1.0964780998322170E-002  0.99208509242771270     
   1.1481534702219401E-002  0.99132477663773333     
   1.2022645534206599E-002  0.99049177242341035     
   1.2589254809065389E-002  0.98957920088879026     
   1.3182567530303143E-002  0.98857954636229539     
   1.3803842191347617E-002  0.98748460033501462     
   1.4454396596536672E-002  0.98628540105644646     
   1.5135610656352622E-002  0.98497216857791547     
   1.5848933664757599E-002  0.98353423505383086     
   1.6595870167669807E-002  0.98195997014054082     
   1.7378008669100269E-002  0.98023670137350649     
   1.8197008186508767E-002  0.97835062945908069     
   1.9054605924362859E-002  0.97628673849007264     
   1.9952620958974432E-002  0.97402870118825813     
   2.0892963831896191E-002  0.97155877939667445     
   2.1877617920945058E-002  0.96885772019446437     
   2.2908677282260773E-002  0.96590464819349309     
   2.3988328926813095E-002  0.96267695480527260     
   2.5118862936122772E-002  0.95915018554671849     
   2.6302677319822228E-002  0.95529792679226755     
   2.7542290662215266E-002  0.95109169378748704     
   2.8840317564502845E-002  0.94650082222594845     
   3.0199518530332412E-002  0.94149236626775956     
   3.1622776601683791E-002  0.93603100655668103     
   3.3113110693986710E-002  0.93007897258488159     
   3.4673681999632937E-002  0.92359598467153781     
   3.6307800693276417E-002  0.91653922187385728     
   3.8018943388944661E-002  0.90886332334418762     
   3.9810719240874815E-002  0.90052043198840859     
   4.1686938804738671E-002  0.89146029076578015     
   4.3651581786188297E-002  0.88163040358722722     
   4.5708815448441777E-002  0.87097627449267623     
   4.7863003451590357E-002  0.85944174057672362     
   5.0118728865553519E-002  0.84696941592008368     
   5.2480749482277086E-002  0.83350126547707659     
   5.4954088592508214E-002  0.81897932933365281     
   5.7543992470097789E-002  0.80334661880612801     
   6.0255954637924720E-002  0.78654820626128263     
   6.3095727520372236E-002  0.76853253000053734     
   6.6069352780311272E-002  0.74925293368633672     
   6.9183102409103941E-002  0.72866945613812595     
   7.2443598393700112E-002  0.70675088134750874     
   7.5857756670031959E-002  0.68347704964303013     
   7.9432819111732542E-002  0.65884141840913268     
   8.3176368891091340E-002  0.63285384395725619     
   8.7096370470987491E-002  0.60554353444583453     
   9.1201091946389062E-002  0.57696209670293486     
   9.5499262796311185E-002  0.54718656728808102     
  0.10000000000000001       0.51632228052229512     
  0.10471285020627684       0.48450538466983328     
  0.10964780998322171       0.45190477419199759     
  0.11481534702219401       0.41872316462355830     
  0.12022642234116694       0.38519700245072280     
  0.12589251353447187       0.35159488260159005     
  0.13182563911826833       0.31821414989962082     
  0.13803845980358334       0.28537539871237488     
  0.14454400564117789       0.25341466829297471     
  0.15135614810919895       0.22267327012898427     
  0.15848933664757600       0.19348538448557964     
  0.16595870167669807       0.16616382556638731     
  0.17378008669100270       0.14098468621393473     
  0.18197008186508767       0.11817190607979593     
  0.19054605924362858        9.7883115300486892E-002
  0.19952620958974432        8.0198323948170475E-002
  0.20892958096997094        6.5113077904797242E-002
  0.21877611915768752        5.2537506574645482E-002
  0.22908670994069508        4.2302191383898409E-002
  0.23988335511359204        3.4170981604488740E-002
  0.25118869830988677        2.7859851000834237E-002
  0.26302684539632837        2.3059797842650144E-002
  0.27542290662215269        1.9460901305171321E-002
  0.28840317564502843        1.6774251315928586E-002
  0.30199518530332409        1.4748791351012329E-002
  0.31622776601683794        1.3181187852078080E-002
  0.33113110693986708        1.1918414263864262E-002
  0.34673681999632938        1.0854291327708449E-002
  0.36307800693276415        9.9221533873169176E-003
  0.38018932953144075        9.0857560027619143E-003
  0.39810708313250576        8.3297082966036478E-003
  0.41686927362111875        7.6498922103517058E-003
  0.43651593768092245        7.0444057112296439E-003
  0.45708827995034906        6.5066703500791566E-003
  0.47863016589485630        6.0232984561363230E-003
  0.50118728865553519        5.5782344909138795E-003
  0.52480749482277089        5.1608841901721715E-003
  0.54954088592508210        4.7717692936702317E-003
  0.57543992470097793        4.4193432667517544E-003
  0.60255954637924725        4.1085838614010935E-003
  0.63095727520372236        3.8314912825657623E-003
  0.66069334644967959        3.5711763758793577E-003
  0.69183083419069069        3.3182651713735429E-003
  0.72443578508693340        3.0808160388891338E-003
  0.75857777492195033        2.8709613873138160E-003
  0.79432840915212966        2.6821690590596052E-003
  0.83176391722137133        2.4936518678363440E-003
  0.87096370470987494        2.3034128724351349E-003
  0.91201091946389068        2.1351151212967243E-003
  0.95499262796311191        1.9988234727491509E-003
   1.0000000000000000        1.8791003946988767E-003
   1.0471285020627683        1.7749604997213020E-003
   1.0964780998322170        1.6987812976552792E-003
   1.1481534702219400        1.6462253721182144E-003
   1.2022642234116694        1.6190254358170234E-003
   1.2589251353447188        1.6066726011002535E-003
   1.3182563911826832        1.5566026769163032E-003
   1.3803845980358336        1.4398410613065868E-003
   1.4454400564117789        1.2533401241927259E-003
   1.5135614810919895        1.0278098677703612E-003
   1.5848933664757601        8.2301160994546069E-004
   1.6595870167669806        6.6377659087451754E-004
   1.7378008669100269        5.5848949093738104E-004
   1.8197008186508767        4.8804983825141343E-004
   1.9054605924362860        4.4828547754689681E-004
   1.9952620958974432        4.3116571539700884E-004
   2.0892958096997094        4.3947408320937041E-004
   2.1877611915768753        4.7552365685446448E-004
   2.2908670994069507        5.4328675909891646E-004
   2.3988335511359207        6.4539833505506739E-004
   2.5118869830988677        7.7455023178275449E-004
   2.6302684539632835        9.0872169039408601E-004
   2.7542290662215265        1.0221146357425890E-003
   2.8840317564502844        1.0872199374793671E-003
   3.0199518530332412        1.0781279767168505E-003
   3.1622776601683795        1.0053261865337719E-003
   3.3113110693986711        8.9636514768349368E-004
   3.4673681999632939        7.8539965830207810E-004
   3.6307800693276415        6.9161734746183540E-004
