#      z (A) rho (1e-6/A2) irho (1e-6/A2)
-10.00000000   6.19851251   0.00000000
 -9.90000000   6.19847714   0.00000000
 -9.80000000   6.19843589   0.00000000
 -9.70000000   6.19838787   0.00000000
 -9.60000000   6.19833205   0.00000000
 -9.50000000   6.19826726   0.00000000
 -9.40000000   6.19819218   0.00000000
 -9.30000000   6.19810531   0.00000000
 -9.20000000   6.19800494   0.00000000
 -9.10000000   6.19788917   0.00000000
 -9.00000000   6.19775583   0.00000000
 -8.90000000   6.19760250   0.00000000
 -8.80000000   6.19742645   0.00000000
 -8.70000000   6.19722462   0.00000000
 -8.60000000   6.19699362   0.00000000
 -8.50000000   6.19672961   0.00000000
 -8.40000000   6.19642837   0.00000000
 -8.30000000   6.19608516   0.00000000
 -8.20000000   6.19569475   0.00000000
 -8.10000000   6.19525133   0.00000000
 -8.00000000   6.19474849   0.00000000
 -7.90000000   6.19417915   0.00000000
 -7.80000000   6.19353551   0.00000000
 -7.70000000   6.19280901   0.00000000
 -7.60000000   6.19199024   0.00000000
 -7.50000000   6.19106893   0.00000000
 -7.40000000   6.19003384   0.00000000
 -7.30000000   6.18887272   0.00000000
 -7.20000000   6.18757224   0.00000000
 -7.10000000   6.18611793   0.00000000
 -7.00000000   6.18449414   0.00000000
 -6.90000000   6.18268391   0.00000000
 -6.80000000   6.18066896   0.00000000
 -6.70000000   6.17842964   0.00000000
 -6.60000000   6.17594481   0.00000000
 -6.50000000   6.17319183   0.00000000
 -6.40000000   6.17014649   0.00000000
 -6.30000000   6.16678298   0.00000000
 -6.20000000   6.16307382   0.00000000
 -6.10000000   6.15898983   0.00000000
 -6.00000000   6.15450012   0.00000000
 -5.90000000   6.14957201   0.00000000
 -5.80000000   6.14417112   0.00000000
 -5.70000000   6.13826125   0.00000000
 -5.60000000   6.13180449   0.00000000
 -5.50000000   6.12476115   0.00000000
 -5.40000000   6.11708988   0.00000000
 -5.30000000   6.10874766   0.00000000
 -5.20000000   6.09968987   0.00000000
 -5.10000000   6.08987039   0.00000000
 -5.00000000   6.07924170   0.00000000
 -4.90000000   6.06775495   0.00000000
 -4.80000000   6.05536013   0.00000000
 -4.70000000   6.04200620   0.00000000
 -4.60000000   6.02764128   0.00000000
 -4.50000000   6.01221280   0.00000000
 -4.40000000   5.99566771   0.00000000
 -4.30000000   5.97795274   0.00000000
 -4.20000000   5.95901460   0.00000000
 -4.10000000   5.93880023   0.00000000
 -4.00000000   5.91725712   0.00000000
 -3.90000000   5.89433354   0.00000000
 -3.80000000   5.86997887   0.00000000
 -3.70000000   5.84414393   0.00000000
 -3.60000000   5.81678126   0.00000000
 -3.50000000   5.78784548   0.00000000
 -3.40000000   5.75729364   0.00000000
 -3.30000000   5.72508552   0.00000000
 -3.20000000   5.69118401   0.00000000
 -3.10000000   5.65555545   0.00000000
 -3.00000000   5.61816996   0.00000000
 -2.90000000   5.57900174   0.00000000
 -2.80000000   5.53802948   0.00000000
 -2.70000000   5.49523657   0.00000000
 -2.60000000   5.45061146   0.00000000
 -2.50000000   5.40414789   0.00000000
 -2.40000000   5.35584521   0.00000000
 -2.30000000   5.30570850   0.00000000
 -2.20000000   5.25374890   0.00000000
 -2.10000000   5.19998366   0.00000000
 -2.00000000   5.14443636   0.00000000
 -1.90000000   5.08713698   0.00000000
 -1.80000000   5.02812195   0.00000000
 -1.70000000   4.96743422   0.00000000
 -1.60000000   4.90512321   0.00000000
 -1.50000000   4.84124477   0.00000000
 -1.40000000   4.77586108   0.00000000
 -1.30000000   4.70904051   0.00000000
 -1.20000000   4.64085743   0.00000000
 -1.10000000   4.57139203   0.00000000
 -1.00000000   4.50073000   0.00000000
 -0.90000000   4.42896227   0.00000000
 -0.80000000   4.35618463   0.00000000
 -0.70000000   4.28249740   0.00000000
 -0.60000000   4.20800499   0.00000000
 -0.50000000   4.13281545   0.00000000
 -0.40000000   4.05704006   0.00000000
 -0.30000000   3.98079274   0.00000000
 -0.20000000   3.90418964   0.00000000
 -0.10000000   3.82734855   0.00000000
 -0.00000000   3.75038836   0.00000000
  0.10000000   3.67342854   0.00000000
  0.20000000   3.59658856   0.00000000
  0.30000000   3.51998734   0.00000000
  0.40000000   3.44374271   0.00000000
  0.50000000   3.36797086   0.00000000
  0.60000000   3.29278580   0.00000000
  0.70000000   3.21829888   0.00000000
  0.80000000   3.14461827   0.00000000
