# intensity: 0.940602821434091
# background: 6.85593373675739e-06
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
          0.00912009 0.000182401800384897             0.634868            0.0902225    0.575824184710623    0.047105585304143
          0.00929981 0.000185996200392482             0.528178            0.0555539    0.573468738207635   0.0459789752361798
          0.00948308 0.000189661600400217             0.602195            0.0551952    0.569842685354412   0.0442811986815236
          0.00966995 0.000193399000408103             0.540524            0.0478558    0.565345369049888   0.0422375807149944
          0.00986051 0.000197210200416145             0.605682            0.0464664    0.560580704244545   0.0401521968131676
           0.0100548 0.000201096000424345             0.633744            0.0437915     0.55577659184612   0.0381339305026936
            0.010253  0.00020506000043271             0.542161            0.0376236     0.55096589274143   0.0361959195610894
            0.010455 0.000209100000441235             0.596813            0.0366843    0.546154740921523   0.0343380967257266
            0.010661 0.000213220000449929              0.57056             0.033378    0.541341649275258   0.0325573557225168
           0.0108711 0.000217422000458796             0.541884            0.0301833    0.536527463196767    0.030851613561561
           0.0110854  0.00022170800046784             0.589667            0.0296037    0.531712861778718   0.0292188000780618
           0.0113038 0.000226076000477057             0.555088            0.0269647    0.526902685630863   0.0276582477248175
           0.0115266  0.00023053200048646              0.55557            0.0255558    0.522092627770644   0.0261663600923133
           0.0117537 0.000235074000496044             0.542473            0.0239014    0.517286781856071    0.024742331971283
           0.0119853 0.000239706000505818             0.514704            0.0219636    0.512482387293676   0.0233833567720898
           0.0122215 0.000244430000515787              0.51301            0.0208663    0.507678431789392   0.0220873408720596
           0.0124623 0.000249246000525949              0.49944            0.0195824    0.502875358159575   0.0208527043030991
           0.0127079 0.000254158000536314             0.505477            0.0186563    0.498069024481649   0.0196768374170304
           0.0129584 0.000259168000546886             0.505748            0.0179117    0.493256668213479   0.0185577149885233
           0.0132137 0.000264274000557661             0.516503             0.017229    0.488438524306119   0.0174941418990154
           0.0134741 0.000269482000568651             0.524227            0.0165379    0.483606398460109   0.0164832322175915
           0.0137396 0.000274792000579856             0.471782            0.0149351    0.478756835805701   0.0155233935280298
           0.0140104 0.000280208000591284             0.488047             0.014538     0.47388167913241   0.0146123160685722
           0.0142865 0.000285730000602937             0.486662            0.0139117    0.468975262094173   0.0137484221517171
            0.014568 0.000291360000614817             0.463656            0.0129493    0.464028834249881   0.0129297982174772
           0.0148551 0.000297102000626933              0.45023            0.0122526    0.459030565600188   0.0121543114625092
           0.0151478 0.000302956000639286             0.451645            0.0117361    0.453970629425352   0.0114204264221921
           0.0154463 0.000308926000651884             0.454239            0.0112379    0.448834125848413   0.0107261265911214
           0.0157507  0.00031501400066473             0.443453           0.00979291    0.443606145778616   0.0100697107075531
           0.0160611  0.00032122200067783             0.445422           0.00942414     0.43826989914206  0.00944951572906135
           0.0163776 0.000327552000691188             0.440478           0.00892106    0.432806595118936  0.00886391952263297
           0.0167003 0.000334006000704807             0.430698           0.00846616    0.427195312926685  0.00831134081880821
           0.0170294 0.000340588000718696             0.421022           0.00799888    0.421411137649246  0.00779008887266687
            0.017365 0.000347300000732859             0.414687           0.00759634    0.415428511695864  0.00729870281948938
           0.0177072 0.000354144000747301              0.41533           0.00731113     0.40921944976606  0.00683576192203198
           0.0180562  0.00036112400076203             0.404302           0.00688363    0.402751639576374  0.00639976670025135
            0.018412 0.000368240000777046             0.389097           0.00646304    0.395993968856921  0.00598951792663194
           0.0187748 0.000375496000792357             0.399955            0.0062862    0.388909210788979   0.0056036178193055
           0.0191448 0.000382896000807972             0.372227           0.00580007    0.381457706965191   0.0052407435748786
            0.019522 0.000390440000823892             0.367353           0.00552731    0.373601826045193  0.00489981616556072
           0.0199068 0.000398136000840131             0.372185           0.00535309    0.365293956093466  0.00457944816516064
            0.020299 0.000405980000856683             0.358881           0.00502529    0.356498291536384  0.00427881072726154
           0.0206991 0.000413982000873569             0.344889            0.0047243    0.347163401132273   0.0039965654835709
           0.0211069  0.00042213800089078             0.334474           0.00445171    0.337254738109303  0.00373193840049677
           0.0215229 0.000430458000908336             0.327047           0.00424003    0.326723389475923  0.00348372762550047
            0.021947 0.000438940000926234             0.312663           0.00397915    0.315539210881851  0.00325116073042324
           0.0223795 0.000447590000944487             0.304578           0.00376956    0.303668191217279  0.00303326929983507
           0.0228205 0.000456410000963099             0.285058           0.00349546    0.291090368682629  0.00282924130180317
           0.0232702 0.000465404000982078             0.281017           0.00334246    0.277794804830129  0.00263825562810502
           0.0237288 0.000474576001001432             0.268058           0.00314402    0.263785502686416  0.00245953713331012
           0.0241964 0.000483928001021166             0.243412           0.00287788    0.249088024427917  0.00229238760091867
           0.0246732 0.000493464001041289             0.232669           0.00271209    0.233746805535839  0.00213610683761614
           0.0251594 0.000503188001061808             0.219502           0.00253864    0.217831110992874  0.00199003408453088
           0.0256552 0.000513104001082732              0.19942           0.00233051    0.201437376901536  0.00185354585172651
           0.0261608  0.00052321600110407             0.186593           0.00218157    0.184690355447208  0.00172605387568338
           0.0266763 0.000533526001125826             0.166423           0.00203169    0.167745877427437  0.00160702531534164
            0.027202 0.000544040001148012             0.150017           0.00185904      0.1507783629551  0.00149591091811847
            0.027738 0.000554760001170633             0.133529           0.00169201    0.133989011135343  0.00139223590467078
           0.0282847 0.000565694001193706             0.116316            0.0015243     0.11758287333816  0.00129549659665171
            0.028842 0.000576840001217226             0.103429            0.0013887    0.101783945339418  0.00120530566409561
           0.0294104 0.000588208001241214             0.084767           0.00120986   0.0867920626814953  0.00112119961005945
             0.02999 0.000599800001265675            0.0731423            0.0010272   0.0728009760563192  0.00104280633833798
            0.030581 0.000611620001290617            0.0605615           0.00089934   0.0599732492873777 0.000969759533487172
           0.0311836 0.000623672001316049            0.0486009          0.000776659   0.0484344082514454 0.000901714513349688
           0.0317981 0.000635962001341983            0.0380866          0.000662305   0.0382652201502978  0.00083833696155859
           0.0324247 0.000648494001368427            0.0299607          0.000568586   0.0295026390313571 0.000779324311113913
           0.0330637 0.000661274001395395            0.0219645          0.000472177   0.0221369217086172  0.00072438362177096
           0.0337152 0.000674304001422891            0.0161337          0.000389612   0.0161187887205486  0.00067325676781931
           0.0343796  0.00068759200145093            0.0111994          0.000313662   0.0113602583198656 0.000625678204141917
